Date,Year,Month,Day,YearMonth,Quarter,DayOfWeek,DayOfWeekName,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsYearStart,IsYearEnd
2024-08-01,2024,8,1,2024-08,3,4,Thursday,31,False,True,False,False,False,False,False
2024-08-02,2024,8,2,2024-08,3,5,Friday,31,False,False,False,False,False,False,False
2024-08-03,2024,8,3,2024-08,3,6,Saturday,31,True,False,False,False,False,False,False
2024-08-04,2024,8,4,2024-08,3,7,Sunday,31,True,False,False,False,False,False,False
2024-08-05,2024,8,5,2024-08,3,1,Monday,32,False,False,False,False,False,False,False
2024-08-06,2024,8,6,2024-08,3,2,Tuesday,32,False,False,False,False,False,False,False
2024-08-07,2024,8,7,2024-08,3,3,Wednesday,32,False,False,False,False,False,False,False
2024-08-08,2024,8,8,2024-08,3,4,Thursday,32,False,False,False,False,False,False,False
2024-08-09,2024,8,9,2024-08,3,5,Friday,32,False,False,False,False,False,False,False
2024-08-10,2024,8,10,2024-08,3,6,Saturday,32,True,False,False,False,False,False,False
2024-08-11,2024,8,11,2024-08,3,7,Sunday,32,True,False,False,False,False,False,False
2024-08-12,2024,8,12,2024-08,3,1,Monday,33,False,False,False,False,False,False,False
2024-08-13,2024,8,13,2024-08,3,2,Tuesday,33,False,False,False,False,False,False,False
2024-08-14,2024,8,14,2024-08,3,3,Wednesday,33,False,False,False,False,False,False,False
2024-08-15,2024,8,15,2024-08,3,4,Thursday,33,False,False,False,False,False,False,False
2024-08-16,2024,8,16,2024-08,3,5,Friday,33,False,False,False,False,False,False,False
2024-08-17,2024,8,17,2024-08,3,6,Saturday,33,True,False,False,False,False,False,False
2024-08-18,2024,8,18,2024-08,3,7,Sunday,33,True,False,False,False,False,False,False
2024-08-19,2024,8,19,2024-08,3,1,Monday,34,False,False,False,False,False,False,False
2024-08-20,2024,8,20,2024-08,3,2,Tuesday,34,False,False,False,False,False,False,False
2024-08-21,2024,8,21,2024-08,3,3,Wednesday,34,False,False,False,False,False,False,False
2024-08-22,2024,8,22,2024-08,3,4,Thursday,34,False,False,False,False,False,False,False
2024-08-23,2024,8,23,2024-08,3,5,Friday,34,False,False,False,False,False,False,False
2024-08-24,2024,8,24,2024-08,3,6,Saturday,34,True,False,False,False,False,False,False
2024-08-25,2024,8,25,2024-08,3,7,Sunday,34,True,False,False,False,False,False,False
2024-08-26,2024,8,26,2024-08,3,1,Monday,35,False,False,False,False,False,False,False
2024-08-27,2024,8,27,2024-08,3,2,Tuesday,35,False,False,False,False,False,False,False
2024-08-28,2024,8,28,2024-08,3,3,Wednesday,35,False,False,False,False,False,False,False
2024-08-29,2024,8,29,2024-08,3,4,Thursday,35,False,False,False,False,False,False,False
2024-08-30,2024,8,30,2024-08,3,5,Friday,35,False,False,False,False,False,False,False
2024-08-31,2024,8,31,2024-08,3,6,Saturday,35,True,False,True,False,False,False,False
2024-09-01,2024,9,1,2024-09,3,7,Sunday,35,True,True,False,False,False,False,False
2024-09-02,2024,9,2,2024-09,3,1,Monday,36,False,False,False,False,False,False,False
2024-09-03,2024,9,3,2024-09,3,2,Tuesday,36,False,False,False,False,False,False,False
2024-09-04,2024,9,4,2024-09,3,3,Wednesday,36,False,False,False,False,False,False,False
2024-09-05,2024,9,5,2024-09,3,4,Thursday,36,False,False,False,False,False,False,False
2024-09-06,2024,9,6,2024-09,3,5,Friday,36,False,False,False,False,False,False,False
2024-09-07,2024,9,7,2024-09,3,6,Saturday,36,True,False,False,False,False,False,False
2024-09-08,2024,9,8,2024-09,3,7,Sunday,36,True,False,False,False,False,False,False
2024-09-09,2024,9,9,2024-09,3,1,Monday,37,False,False,False,False,False,False,False
2024-09-10,2024,9,10,2024-09,3,2,Tuesday,37,False,False,False,False,False,False,False
2024-09-11,2024,9,11,2024-09,3,3,Wednesday,37,False,False,False,False,False,False,False
2024-09-12,2024,9,12,2024-09,3,4,Thursday,37,False,False,False,False,False,False,False
2024-09-13,2024,9,13,2024-09,3,5,Friday,37,False,False,False,False,False,False,False
2024-09-14,2024,9,14,2024-09,3,6,Saturday,37,True,False,False,False,False,False,False
2024-09-15,2024,9,15,2024-09,3,7,Sunday,37,True,False,False,False,False,False,False
2024-09-16,2024,9,16,2024-09,3,1,Monday,38,False,False,False,False,False,False,False
2024-09-17,2024,9,17,2024-09,3,2,Tuesday,38,False,False,False,False,False,False,False
2024-09-18,2024,9,18,2024-09,3,3,Wednesday,38,False,False,False,False,False,False,False
2024-09-19,2024,9,19,2024-09,3,4,Thursday,38,False,False,False,False,False,False,False
2024-09-20,2024,9,20,2024-09,3,5,Friday,38,False,False,False,False,False,False,False
2024-09-21,2024,9,21,2024-09,3,6,Saturday,38,True,False,False,False,False,False,False
2024-09-22,2024,9,22,2024-09,3,7,Sunday,38,True,False,False,False,False,False,False
2024-09-23,2024,9,23,2024-09,3,1,Monday,39,False,False,False,False,False,False,False
2024-09-24,2024,9,24,2024-09,3,2,Tuesday,39,False,False,False,False,False,False,False
2024-09-25,2024,9,25,2024-09,3,3,Wednesday,39,False,False,False,False,False,False,False
2024-09-26,2024,9,26,2024-09,3,4,Thursday,39,False,False,False,False,False,False,False
2024-09-27,2024,9,27,2024-09,3,5,Friday,39,False,False,False,False,False,False,False
2024-09-28,2024,9,28,2024-09,3,6,Saturday,39,True,False,False,False,False,False,False
2024-09-29,2024,9,29,2024-09,3,7,Sunday,39,True,False,False,False,False,False,False
2024-09-30,2024,9,30,2024-09,3,1,Monday,40,False,False,True,False,True,False,False
2024-10-01,2024,10,1,2024-10,4,2,Tuesday,40,False,True,False,True,False,False,False
2024-10-02,2024,10,2,2024-10,4,3,Wednesday,40,False,False,False,False,False,False,False
2024-10-03,2024,10,3,2024-10,4,4,Thursday,40,False,False,False,False,False,False,False
2024-10-04,2024,10,4,2024-10,4,5,Friday,40,False,False,False,False,False,False,False
2024-10-05,2024,10,5,2024-10,4,6,Saturday,40,True,False,False,False,False,False,False
2024-10-06,2024,10,6,2024-10,4,7,Sunday,40,True,False,False,False,False,False,False
2024-10-07,2024,10,7,2024-10,4,1,Monday,41,False,False,False,False,False,False,False
2024-10-08,2024,10,8,2024-10,4,2,Tuesday,41,False,False,False,False,False,False,False
2024-10-09,2024,10,9,2024-10,4,3,Wednesday,41,False,False,False,False,False,False,False
2024-10-10,2024,10,10,2024-10,4,4,Thursday,41,False,False,False,False,False,False,False
2024-10-11,2024,10,11,2024-10,4,5,Friday,41,False,False,False,False,False,False,False
2024-10-12,2024,10,12,2024-10,4,6,Saturday,41,True,False,False,False,False,False,False
2024-10-13,2024,10,13,2024-10,4,7,Sunday,41,True,False,False,False,False,False,False
2024-10-14,2024,10,14,2024-10,4,1,Monday,42,False,False,False,False,False,False,False
2024-10-15,2024,10,15,2024-10,4,2,Tuesday,42,False,False,False,False,False,False,False
2024-10-16,2024,10,16,2024-10,4,3,Wednesday,42,False,False,False,False,False,False,False
2024-10-17,2024,10,17,2024-10,4,4,Thursday,42,False,False,False,False,False,False,False
2024-10-18,2024,10,18,2024-10,4,5,Friday,42,False,False,False,False,False,False,False
2024-10-19,2024,10,19,2024-10,4,6,Saturday,42,True,False,False,False,False,False,False
2024-10-20,2024,10,20,2024-10,4,7,Sunday,42,True,False,False,False,False,False,False
2024-10-21,2024,10,21,2024-10,4,1,Monday,43,False,False,False,False,False,False,False
2024-10-22,2024,10,22,2024-10,4,2,Tuesday,43,False,False,False,False,False,False,False
2024-10-23,2024,10,23,2024-10,4,3,Wednesday,43,False,False,False,False,False,False,False
2024-10-24,2024,10,24,2024-10,4,4,Thursday,43,False,False,False,False,False,False,False
2024-10-25,2024,10,25,2024-10,4,5,Friday,43,False,False,False,False,False,False,False
2024-10-26,2024,10,26,2024-10,4,6,Saturday,43,True,False,False,False,False,False,False
2024-10-27,2024,10,27,2024-10,4,7,Sunday,43,True,False,False,False,False,False,False
2024-10-28,2024,10,28,2024-10,4,1,Monday,44,False,False,False,False,False,False,False
2024-10-29,2024,10,29,2024-10,4,2,Tuesday,44,False,False,False,False,False,False,False
2024-10-30,2024,10,30,2024-10,4,3,Wednesday,44,False,False,False,False,False,False,False
2024-10-31,2024,10,31,2024-10,4,4,Thursday,44,False,False,True,False,False,False,False
2024-11-01,2024,11,1,2024-11,4,5,Friday,44,False,True,False,False,False,False,False
2024-11-02,2024,11,2,2024-11,4,6,Saturday,44,True,False,False,False,False,False,False
2024-11-03,2024,11,3,2024-11,4,7,Sunday,44,True,False,False,False,False,False,False
2024-11-04,2024,11,4,2024-11,4,1,Monday,45,False,False,False,False,False,False,False
2024-11-05,2024,11,5,2024-11,4,2,Tuesday,45,False,False,False,False,False,False,False
2024-11-06,2024,11,6,2024-11,4,3,Wednesday,45,False,False,False,False,False,False,False
2024-11-07,2024,11,7,2024-11,4,4,Thursday,45,False,False,False,False,False,False,False
2024-11-08,2024,11,8,2024-11,4,5,Friday,45,False,False,False,False,False,False,False
2024-11-09,2024,11,9,2024-11,4,6,Saturday,45,True,False,False,False,False,False,False
2024-11-10,2024,11,10,2024-11,4,7,Sunday,45,True,False,False,False,False,False,False
2024-11-11,2024,11,11,2024-11,4,1,Monday,46,False,False,False,False,False,False,False
2024-11-12,2024,11,12,2024-11,4,2,Tuesday,46,False,False,False,False,False,False,False
2024-11-13,2024,11,13,2024-11,4,3,Wednesday,46,False,False,False,False,False,False,False
2024-11-14,2024,11,14,2024-11,4,4,Thursday,46,False,False,False,False,False,False,False
2024-11-15,2024,11,15,2024-11,4,5,Friday,46,False,False,False,False,False,False,False
2024-11-16,2024,11,16,2024-11,4,6,Saturday,46,True,False,False,False,False,False,False
2024-11-17,2024,11,17,2024-11,4,7,Sunday,46,True,False,False,False,False,False,False
2024-11-18,2024,11,18,2024-11,4,1,Monday,47,False,False,False,False,False,False,False
2024-11-19,2024,11,19,2024-11,4,2,Tuesday,47,False,False,False,False,False,False,False
2024-11-20,2024,11,20,2024-11,4,3,Wednesday,47,False,False,False,False,False,False,False
2024-11-21,2024,11,21,2024-11,4,4,Thursday,47,False,False,False,False,False,False,False
2024-11-22,2024,11,22,2024-11,4,5,Friday,47,False,False,False,False,False,False,False
2024-11-23,2024,11,23,2024-11,4,6,Saturday,47,True,False,False,False,False,False,False
2024-11-24,2024,11,24,2024-11,4,7,Sunday,47,True,False,False,False,False,False,False
2024-11-25,2024,11,25,2024-11,4,1,Monday,48,False,False,False,False,False,False,False
2024-11-26,2024,11,26,2024-11,4,2,Tuesday,48,False,False,False,False,False,False,False
2024-11-27,2024,11,27,2024-11,4,3,Wednesday,48,False,False,False,False,False,False,False
2024-11-28,2024,11,28,2024-11,4,4,Thursday,48,False,False,False,False,False,False,False
2024-11-29,2024,11,29,2024-11,4,5,Friday,48,False,False,False,False,False,False,False
2024-11-30,2024,11,30,2024-11,4,6,Saturday,48,True,False,True,False,False,False,False
2024-12-01,2024,12,1,2024-12,4,7,Sunday,48,True,True,False,False,False,False,False
2024-12-02,2024,12,2,2024-12,4,1,Monday,49,False,False,False,False,False,False,False
2024-12-03,2024,12,3,2024-12,4,2,Tuesday,49,False,False,False,False,False,False,False
2024-12-04,2024,12,4,2024-12,4,3,Wednesday,49,False,False,False,False,False,False,False
2024-12-05,2024,12,5,2024-12,4,4,Thursday,49,False,False,False,False,False,False,False
2024-12-06,2024,12,6,2024-12,4,5,Friday,49,False,False,False,False,False,False,False
2024-12-07,2024,12,7,2024-12,4,6,Saturday,49,True,False,False,False,False,False,False
2024-12-08,2024,12,8,2024-12,4,7,Sunday,49,True,False,False,False,False,False,False
2024-12-09,2024,12,9,2024-12,4,1,Monday,50,False,False,False,False,False,False,False
2024-12-10,2024,12,10,2024-12,4,2,Tuesday,50,False,False,False,False,False,False,False
2024-12-11,2024,12,11,2024-12,4,3,Wednesday,50,False,False,False,False,False,False,False
2024-12-12,2024,12,12,2024-12,4,4,Thursday,50,False,False,False,False,False,False,False
2024-12-13,2024,12,13,2024-12,4,5,Friday,50,False,False,False,False,False,False,False
2024-12-14,2024,12,14,2024-12,4,6,Saturday,50,True,False,False,False,False,False,False
2024-12-15,2024,12,15,2024-12,4,7,Sunday,50,True,False,False,False,False,False,False
2024-12-16,2024,12,16,2024-12,4,1,Monday,51,False,False,False,False,False,False,False
2024-12-17,2024,12,17,2024-12,4,2,Tuesday,51,False,False,False,False,False,False,False
2024-12-18,2024,12,18,2024-12,4,3,Wednesday,51,False,False,False,False,False,False,False
2024-12-19,2024,12,19,2024-12,4,4,Thursday,51,False,False,False,False,False,False,False
2024-12-20,2024,12,20,2024-12,4,5,Friday,51,False,False,False,False,False,False,False
2024-12-21,2024,12,21,2024-12,4,6,Saturday,51,True,False,False,False,False,False,False
2024-12-22,2024,12,22,2024-12,4,7,Sunday,51,True,False,False,False,False,False,False
2024-12-23,2024,12,23,2024-12,4,1,Monday,52,False,False,False,False,False,False,False
2024-12-24,2024,12,24,2024-12,4,2,Tuesday,52,False,False,False,False,False,False,False
2024-12-25,2024,12,25,2024-12,4,3,Wednesday,52,False,False,False,False,False,False,False
2024-12-26,2024,12,26,2024-12,4,4,Thursday,52,False,False,False,False,False,False,False
2024-12-27,2024,12,27,2024-12,4,5,Friday,52,False,False,False,False,False,False,False
2024-12-28,2024,12,28,2024-12,4,6,Saturday,52,True,False,False,False,False,False,False
2024-12-29,2024,12,29,2024-12,4,7,Sunday,52,True,False,False,False,False,False,False
2024-12-30,2024,12,30,2024-12,4,1,Monday,1,False,False,False,False,False,False,False
2024-12-31,2024,12,31,2024-12,4,2,Tuesday,1,False,False,True,False,True,False,True
2025-01-01,2025,1,1,2025-01,1,3,Wednesday,1,False,True,False,True,False,True,False
2025-01-02,2025,1,2,2025-01,1,4,Thursday,1,False,False,False,False,False,False,False
2025-01-03,2025,1,3,2025-01,1,5,Friday,1,False,False,False,False,False,False,False
2025-01-04,2025,1,4,2025-01,1,6,Saturday,1,True,False,False,False,False,False,False
2025-01-05,2025,1,5,2025-01,1,7,Sunday,1,True,False,False,False,False,False,False
2025-01-06,2025,1,6,2025-01,1,1,Monday,2,False,False,False,False,False,False,False
2025-01-07,2025,1,7,2025-01,1,2,Tuesday,2,False,False,False,False,False,False,False
2025-01-08,2025,1,8,2025-01,1,3,Wednesday,2,False,False,False,False,False,False,False
2025-01-09,2025,1,9,2025-01,1,4,Thursday,2,False,False,False,False,False,False,False
2025-01-10,2025,1,10,2025-01,1,5,Friday,2,False,False,False,False,False,False,False
2025-01-11,2025,1,11,2025-01,1,6,Saturday,2,True,False,False,False,False,False,False
2025-01-12,2025,1,12,2025-01,1,7,Sunday,2,True,False,False,False,False,False,False
2025-01-13,2025,1,13,2025-01,1,1,Monday,3,False,False,False,False,False,False,False
2025-01-14,2025,1,14,2025-01,1,2,Tuesday,3,False,False,False,False,False,False,False
2025-01-15,2025,1,15,2025-01,1,3,Wednesday,3,False,False,False,False,False,False,False
2025-01-16,2025,1,16,2025-01,1,4,Thursday,3,False,False,False,False,False,False,False
2025-01-17,2025,1,17,2025-01,1,5,Friday,3,False,False,False,False,False,False,False
2025-01-18,2025,1,18,2025-01,1,6,Saturday,3,True,False,False,False,False,False,False
2025-01-19,2025,1,19,2025-01,1,7,Sunday,3,True,False,False,False,False,False,False
2025-01-20,2025,1,20,2025-01,1,1,Monday,4,False,False,False,False,False,False,False
2025-01-21,2025,1,21,2025-01,1,2,Tuesday,4,False,False,False,False,False,False,False
2025-01-22,2025,1,22,2025-01,1,3,Wednesday,4,False,False,False,False,False,False,False
2025-01-23,2025,1,23,2025-01,1,4,Thursday,4,False,False,False,False,False,False,False
2025-01-24,2025,1,24,2025-01,1,5,Friday,4,False,False,False,False,False,False,False
2025-01-25,2025,1,25,2025-01,1,6,Saturday,4,True,False,False,False,False,False,False
2025-01-26,2025,1,26,2025-01,1,7,Sunday,4,True,False,False,False,False,False,False
2025-01-27,2025,1,27,2025-01,1,1,Monday,5,False,False,False,False,False,False,False
2025-01-28,2025,1,28,2025-01,1,2,Tuesday,5,False,False,False,False,False,False,False
2025-01-29,2025,1,29,2025-01,1,3,Wednesday,5,False,False,False,False,False,False,False
2025-01-30,2025,1,30,2025-01,1,4,Thursday,5,False,False,False,False,False,False,False
2025-01-31,2025,1,31,2025-01,1,5,Friday,5,False,False,True,False,False,False,False
2025-02-01,2025,2,1,2025-02,1,6,Saturday,5,True,True,False,False,False,False,False
2025-02-02,2025,2,2,2025-02,1,7,Sunday,5,True,False,False,False,False,False,False
2025-02-03,2025,2,3,2025-02,1,1,Monday,6,False,False,False,False,False,False,False
2025-02-04,2025,2,4,2025-02,1,2,Tuesday,6,False,False,False,False,False,False,False
2025-02-05,2025,2,5,2025-02,1,3,Wednesday,6,False,False,False,False,False,False,False
2025-02-06,2025,2,6,2025-02,1,4,Thursday,6,False,False,False,False,False,False,False
2025-02-07,2025,2,7,2025-02,1,5,Friday,6,False,False,False,False,False,False,False
2025-02-08,2025,2,8,2025-02,1,6,Saturday,6,True,False,False,False,False,False,False
2025-02-09,2025,2,9,2025-02,1,7,Sunday,6,True,False,False,False,False,False,False
2025-02-10,2025,2,10,2025-02,1,1,Monday,7,False,False,False,False,False,False,False
2025-02-11,2025,2,11,2025-02,1,2,Tuesday,7,False,False,False,False,False,False,False
2025-02-12,2025,2,12,2025-02,1,3,Wednesday,7,False,False,False,False,False,False,False
2025-02-13,2025,2,13,2025-02,1,4,Thursday,7,False,False,False,False,False,False,False
2025-02-14,2025,2,14,2025-02,1,5,Friday,7,False,False,False,False,False,False,False
2025-02-15,2025,2,15,2025-02,1,6,Saturday,7,True,False,False,False,False,False,False
2025-02-16,2025,2,16,2025-02,1,7,Sunday,7,True,False,False,False,False,False,False
2025-02-17,2025,2,17,2025-02,1,1,Monday,8,False,False,False,False,False,False,False
2025-02-18,2025,2,18,2025-02,1,2,Tuesday,8,False,False,False,False,False,False,False
2025-02-19,2025,2,19,2025-02,1,3,Wednesday,8,False,False,False,False,False,False,False
2025-02-20,2025,2,20,2025-02,1,4,Thursday,8,False,False,False,False,False,False,False
2025-02-21,2025,2,21,2025-02,1,5,Friday,8,False,False,False,False,False,False,False
2025-02-22,2025,2,22,2025-02,1,6,Saturday,8,True,False,False,False,False,False,False
2025-02-23,2025,2,23,2025-02,1,7,Sunday,8,True,False,False,False,False,False,False
2025-02-24,2025,2,24,2025-02,1,1,Monday,9,False,False,False,False,False,False,False
2025-02-25,2025,2,25,2025-02,1,2,Tuesday,9,False,False,False,False,False,False,False
2025-02-26,2025,2,26,2025-02,1,3,Wednesday,9,False,False,False,False,False,False,False
2025-02-27,2025,2,27,2025-02,1,4,Thursday,9,False,False,False,False,False,False,False
2025-02-28,2025,2,28,2025-02,1,5,Friday,9,False,False,True,False,False,False,False
2025-03-01,2025,3,1,2025-03,1,6,Saturday,9,True,True,False,False,False,False,False
2025-03-02,2025,3,2,2025-03,1,7,Sunday,9,True,False,False,False,False,False,False
2025-03-03,2025,3,3,2025-03,1,1,Monday,10,False,False,False,False,False,False,False
2025-03-04,2025,3,4,2025-03,1,2,Tuesday,10,False,False,False,False,False,False,False
2025-03-05,2025,3,5,2025-03,1,3,Wednesday,10,False,False,False,False,False,False,False
2025-03-06,2025,3,6,2025-03,1,4,Thursday,10,False,False,False,False,False,False,False
2025-03-07,2025,3,7,2025-03,1,5,Friday,10,False,False,False,False,False,False,False
2025-03-08,2025,3,8,2025-03,1,6,Saturday,10,True,False,False,False,False,False,False
2025-03-09,2025,3,9,2025-03,1,7,Sunday,10,True,False,False,False,False,False,False
2025-03-10,2025,3,10,2025-03,1,1,Monday,11,False,False,False,False,False,False,False
2025-03-11,2025,3,11,2025-03,1,2,Tuesday,11,False,False,False,False,False,False,False
2025-03-12,2025,3,12,2025-03,1,3,Wednesday,11,False,False,False,False,False,False,False
2025-03-13,2025,3,13,2025-03,1,4,Thursday,11,False,False,False,False,False,False,False
2025-03-14,2025,3,14,2025-03,1,5,Friday,11,False,False,False,False,False,False,False
2025-03-15,2025,3,15,2025-03,1,6,Saturday,11,True,False,False,False,False,False,False
2025-03-16,2025,3,16,2025-03,1,7,Sunday,11,True,False,False,False,False,False,False
2025-03-17,2025,3,17,2025-03,1,1,Monday,12,False,False,False,False,False,False,False
2025-03-18,2025,3,18,2025-03,1,2,Tuesday,12,False,False,False,False,False,False,False
2025-03-19,2025,3,19,2025-03,1,3,Wednesday,12,False,False,False,False,False,False,False
2025-03-20,2025,3,20,2025-03,1,4,Thursday,12,False,False,False,False,False,False,False
2025-03-21,2025,3,21,2025-03,1,5,Friday,12,False,False,False,False,False,False,False
2025-03-22,2025,3,22,2025-03,1,6,Saturday,12,True,False,False,False,False,False,False
2025-03-23,2025,3,23,2025-03,1,7,Sunday,12,True,False,False,False,False,False,False
2025-03-24,2025,3,24,2025-03,1,1,Monday,13,False,False,False,False,False,False,False
2025-03-25,2025,3,25,2025-03,1,2,Tuesday,13,False,False,False,False,False,False,False
2025-03-26,2025,3,26,2025-03,1,3,Wednesday,13,False,False,False,False,False,False,False
2025-03-27,2025,3,27,2025-03,1,4,Thursday,13,False,False,False,False,False,False,False
2025-03-28,2025,3,28,2025-03,1,5,Friday,13,False,False,False,False,False,False,False
2025-03-29,2025,3,29,2025-03,1,6,Saturday,13,True,False,False,False,False,False,False
2025-03-30,2025,3,30,2025-03,1,7,Sunday,13,True,False,False,False,False,False,False
2025-03-31,2025,3,31,2025-03,1,1,Monday,14,False,False,True,False,True,False,False
2025-04-01,2025,4,1,2025-04,2,2,Tuesday,14,False,True,False,True,False,False,False
2025-04-02,2025,4,2,2025-04,2,3,Wednesday,14,False,False,False,False,False,False,False
2025-04-03,2025,4,3,2025-04,2,4,Thursday,14,False,False,False,False,False,False,False
2025-04-04,2025,4,4,2025-04,2,5,Friday,14,False,False,False,False,False,False,False
2025-04-05,2025,4,5,2025-04,2,6,Saturday,14,True,False,False,False,False,False,False
2025-04-06,2025,4,6,2025-04,2,7,Sunday,14,True,False,False,False,False,False,False
2025-04-07,2025,4,7,2025-04,2,1,Monday,15,False,False,False,False,False,False,False
2025-04-08,2025,4,8,2025-04,2,2,Tuesday,15,False,False,False,False,False,False,False
2025-04-09,2025,4,9,2025-04,2,3,Wednesday,15,False,False,False,False,False,False,False
2025-04-10,2025,4,10,2025-04,2,4,Thursday,15,False,False,False,False,False,False,False
2025-04-11,2025,4,11,2025-04,2,5,Friday,15,False,False,False,False,False,False,False
2025-04-12,2025,4,12,2025-04,2,6,Saturday,15,True,False,False,False,False,False,False
2025-04-13,2025,4,13,2025-04,2,7,Sunday,15,True,False,False,False,False,False,False
2025-04-14,2025,4,14,2025-04,2,1,Monday,16,False,False,False,False,False,False,False
2025-04-15,2025,4,15,2025-04,2,2,Tuesday,16,False,False,False,False,False,False,False
2025-04-16,2025,4,16,2025-04,2,3,Wednesday,16,False,False,False,False,False,False,False
2025-04-17,2025,4,17,2025-04,2,4,Thursday,16,False,False,False,False,False,False,False
2025-04-18,2025,4,18,2025-04,2,5,Friday,16,False,False,False,False,False,False,False
2025-04-19,2025,4,19,2025-04,2,6,Saturday,16,True,False,False,False,False,False,False
2025-04-20,2025,4,20,2025-04,2,7,Sunday,16,True,False,False,False,False,False,False
2025-04-21,2025,4,21,2025-04,2,1,Monday,17,False,False,False,False,False,False,False
2025-04-22,2025,4,22,2025-04,2,2,Tuesday,17,False,False,False,False,False,False,False
2025-04-23,2025,4,23,2025-04,2,3,Wednesday,17,False,False,False,False,False,False,False
2025-04-24,2025,4,24,2025-04,2,4,Thursday,17,False,False,False,False,False,False,False
2025-04-25,2025,4,25,2025-04,2,5,Friday,17,False,False,False,False,False,False,False
2025-04-26,2025,4,26,2025-04,2,6,Saturday,17,True,False,False,False,False,False,False
2025-04-27,2025,4,27,2025-04,2,7,Sunday,17,True,False,False,False,False,False,False
2025-04-28,2025,4,28,2025-04,2,1,Monday,18,False,False,False,False,False,False,False
2025-04-29,2025,4,29,2025-04,2,2,Tuesday,18,False,False,False,False,False,False,False
2025-04-30,2025,4,30,2025-04,2,3,Wednesday,18,False,False,True,False,False,False,False
2025-05-01,2025,5,1,2025-05,2,4,Thursday,18,False,True,False,False,False,False,False
2025-05-02,2025,5,2,2025-05,2,5,Friday,18,False,False,False,False,False,False,False
2025-05-03,2025,5,3,2025-05,2,6,Saturday,18,True,False,False,False,False,False,False
2025-05-04,2025,5,4,2025-05,2,7,Sunday,18,True,False,False,False,False,False,False
2025-05-05,2025,5,5,2025-05,2,1,Monday,19,False,False,False,False,False,False,False
2025-05-06,2025,5,6,2025-05,2,2,Tuesday,19,False,False,False,False,False,False,False
2025-05-07,2025,5,7,2025-05,2,3,Wednesday,19,False,False,False,False,False,False,False
2025-05-08,2025,5,8,2025-05,2,4,Thursday,19,False,False,False,False,False,False,False
2025-05-09,2025,5,9,2025-05,2,5,Friday,19,False,False,False,False,False,False,False
2025-05-10,2025,5,10,2025-05,2,6,Saturday,19,True,False,False,False,False,False,False
2025-05-11,2025,5,11,2025-05,2,7,Sunday,19,True,False,False,False,False,False,False
2025-05-12,2025,5,12,2025-05,2,1,Monday,20,False,False,False,False,False,False,False
2025-05-13,2025,5,13,2025-05,2,2,Tuesday,20,False,False,False,False,False,False,False
2025-05-14,2025,5,14,2025-05,2,3,Wednesday,20,False,False,False,False,False,False,False
2025-05-15,2025,5,15,2025-05,2,4,Thursday,20,False,False,False,False,False,False,False
2025-05-16,2025,5,16,2025-05,2,5,Friday,20,False,False,False,False,False,False,False
2025-05-17,2025,5,17,2025-05,2,6,Saturday,20,True,False,False,False,False,False,False
2025-05-18,2025,5,18,2025-05,2,7,Sunday,20,True,False,False,False,False,False,False
2025-05-19,2025,5,19,2025-05,2,1,Monday,21,False,False,False,False,False,False,False
2025-05-20,2025,5,20,2025-05,2,2,Tuesday,21,False,False,False,False,False,False,False
2025-05-21,2025,5,21,2025-05,2,3,Wednesday,21,False,False,False,False,False,False,False
2025-05-22,2025,5,22,2025-05,2,4,Thursday,21,False,False,False,False,False,False,False
2025-05-23,2025,5,23,2025-05,2,5,Friday,21,False,False,False,False,False,False,False
2025-05-24,2025,5,24,2025-05,2,6,Saturday,21,True,False,False,False,False,False,False
2025-05-25,2025,5,25,2025-05,2,7,Sunday,21,True,False,False,False,False,False,False
2025-05-26,2025,5,26,2025-05,2,1,Monday,22,False,False,False,False,False,False,False
2025-05-27,2025,5,27,2025-05,2,2,Tuesday,22,False,False,False,False,False,False,False
2025-05-28,2025,5,28,2025-05,2,3,Wednesday,22,False,False,False,False,False,False,False
2025-05-29,2025,5,29,2025-05,2,4,Thursday,22,False,False,False,False,False,False,False
2025-05-30,2025,5,30,2025-05,2,5,Friday,22,False,False,False,False,False,False,False
2025-05-31,2025,5,31,2025-05,2,6,Saturday,22,True,False,True,False,False,False,False
2025-06-01,2025,6,1,2025-06,2,7,Sunday,22,True,True,False,False,False,False,False
2025-06-02,2025,6,2,2025-06,2,1,Monday,23,False,False,False,False,False,False,False
2025-06-03,2025,6,3,2025-06,2,2,Tuesday,23,False,False,False,False,False,False,False
2025-06-04,2025,6,4,2025-06,2,3,Wednesday,23,False,False,False,False,False,False,False
2025-06-05,2025,6,5,2025-06,2,4,Thursday,23,False,False,False,False,False,False,False
2025-06-06,2025,6,6,2025-06,2,5,Friday,23,False,False,False,False,False,False,False
2025-06-07,2025,6,7,2025-06,2,6,Saturday,23,True,False,False,False,False,False,False
2025-06-08,2025,6,8,2025-06,2,7,Sunday,23,True,False,False,False,False,False,False
2025-06-09,2025,6,9,2025-06,2,1,Monday,24,False,False,False,False,False,False,False
2025-06-10,2025,6,10,2025-06,2,2,Tuesday,24,False,False,False,False,False,False,False
2025-06-11,2025,6,11,2025-06,2,3,Wednesday,24,False,False,False,False,False,False,False
