Order,OrderItem,Product,Qty,Price,Sales,Currency
108157,4,P0038,6,1019.0,6114.0,EUR
108157,5,P0318,9,31.9,287.1,USD
108158,1,P0439,10,23.0,230.0,EUR
108158,2,P0478,7,48.4,338.8,USD
108158,3,P0427,3,26.0,78.0,EUR
108158,4,P0348,5,19.0,95.0,EUR
108159,1,P0296,6,34.0,204.0,EUR
108160,1,P0116,10,24.0,240.0,EUR
108160,2,P0346,10,31.9,319.0,USD
108160,3,P0424,8,45.0,360.0,EUR
108160,4,P0154,8,34.0,272.0,EUR
108160,5,P0611,6,37.4,224.4,USD
108161,1,P0380,4,26.4,105.6,USD
108161,2,P0139,1,31.9,31.9,USD
108161,3,P0590,8,37.4,299.2,USD
108162,1,P0619,3,39.0,117.0,EUR
108162,2,P0333,8,31.9,255.2,USD
108162,3,P0406,7,79.0,553.0,EUR
108163,1,P0288,9,24.0,216.0,EUR
108163,2,P0347,10,34.0,340.0,EUR
108163,3,P0188,1,23.1,23.1,USD
108163,4,P0084,6,1279.0,7674.0,EUR
108164,1,P0571,7,34.0,238.0,EUR
108164,2,P0572,6,39.0,234.0,EUR
108165,1,P0164,10,19.0,190.0,EUR
108166,1,P0348,10,19.0,190.0,EUR
108166,2,P0226,4,20.9,83.6,USD
108167,1,P0376,7,39.0,273.0,EUR
108167,2,P0551,2,34.0,68.0,EUR
108167,3,P0477,3,34.0,102.0,EUR
108167,4,P0006,9,1379.0,12411.0,EUR
108167,5,P0359,2,29.0,58.0,EUR
108168,1,P0540,9,29.0,261.0,EUR
108168,2,P0501,4,48.4,193.6,USD
108168,3,P0170,4,42.9,171.6,USD
108168,4,P0071,2,900.9,1801.8,USD
108169,1,P0399,6,39.0,234.0,EUR
108169,2,P0573,10,42.9,429.0,USD
108170,1,P0089,10,769.0,7690.0,EUR
108170,2,P0336,2,29.0,58.0,EUR
108171,1,P0155,7,34.0,238.0,EUR
108171,2,P0585,6,44.0,264.0,EUR
108171,3,P0171,9,29.0,261.0,EUR
108171,4,P0018,5,1406.9,7034.5,USD
108172,1,P0576,8,39.0,312.0,EUR
108172,2,P0482,1,29.0,29.0,EUR
108172,3,P0126,7,29.0,203.0,EUR
108172,4,P0556,7,39.0,273.0,EUR
108172,5,P0352,8,34.0,272.0,EUR
108173,1,P0074,2,369.0,738.0,EUR
108173,2,P0019,10,549.0,5490.0,EUR
108174,1,P0102,8,163.9,1311.2,USD
108174,2,P0315,1,24.0,24.0,EUR
108175,1,P0317,1,26.4,26.4,USD
108176,1,P0191,4,29.0,116.0,EUR
108176,2,P0250,10,24.0,240.0,EUR
108176,3,P0446,2,17.6,35.2,USD
108176,4,P0476,1,48.4,48.4,USD
108177,1,P0493,2,48.4,96.8,USD
108177,2,P0541,3,39.0,117.0,EUR
108178,1,P0498,1,44.0,44.0,EUR
108178,2,P0575,9,42.9,386.1,USD
108178,3,P0150,2,29.0,58.0,EUR
108179,1,P0421,10,69.0,690.0,EUR
108179,2,P0470,8,42.9,343.2,USD
108179,3,P0544,4,48.4,193.6,USD
108179,4,P0380,10,24.0,240.0,EUR
108180,1,P0512,9,34.0,306.0,EUR
108180,2,P0188,5,23.1,115.5,USD
108180,3,P0097,4,249.0,996.0,EUR
108181,1,P0499,6,39.0,234.0,EUR
108182,1,P0263,7,39.0,273.0,EUR
108182,2,P0350,6,31.9,191.4,USD
108182,3,P0171,7,31.9,223.3,USD
108182,4,P0426,3,19.0,57.0,EUR
108182,5,P0310,10,29.0,290.0,EUR
108183,1,P0316,9,24.0,216.0,EUR
108184,1,P0176,5,19.0,95.0,EUR
108184,2,P0293,2,31.9,63.8,USD
108184,3,P0108,10,39.0,390.0,EUR
108184,4,P0263,8,39.0,312.0,EUR
108185,1,P0312,2,26.4,52.8,USD
108185,2,P0392,5,39.0,195.0,EUR
108186,1,P0189,1,19.0,19.0,EUR
108186,2,P0340,4,34.0,136.0,EUR
108186,3,P0479,8,34.0,272.0,EUR
108186,4,P0135,1,24.0,24.0,EUR
108186,5,P0158,7,24.0,168.0,EUR
108187,1,P0212,4,20.9,83.6,USD
108187,2,P0552,8,39.0,312.0,EUR
108187,3,P0201,2,18.0,36.0,EUR
108188,1,P0270,3,31.9,95.7,USD
108188,2,P0625,7,31.9,223.3,USD
108188,3,P0580,8,34.0,272.0,EUR
108189,1,P0347,6,37.4,224.4,USD
108190,1,P0469,8,34.0,272.0,EUR
108190,2,P0158,2,26.4,52.8,USD
108191,1,P0029,9,1419.0,12771.0,EUR
108192,1,P0281,6,24.0,144.0,EUR
108192,2,P0200,4,39.0,156.0,EUR
108193,1,P0024,6,1179.0,7074.0,EUR
108193,2,P0545,1,31.9,31.9,USD
108193,3,P0548,10,44.0,440.0,EUR
108193,4,P0559,8,29.0,232.0,EUR
108193,5,P0213,5,19.0,95.0,EUR
108194,1,P0301,5,34.0,170.0,EUR
108194,2,P0013,10,799.0,7990.0,EUR
108194,3,P0291,2,31.9,63.8,USD
108194,4,P0534,2,39.0,78.0,EUR
108194,5,P0197,2,26.4,52.8,USD
108195,1,P0299,5,12.0,60.0,EUR
108195,2,P0250,2,26.4,52.8,USD
108195,3,P0399,3,39.0,117.0,EUR
108196,1,P0341,7,23.1,161.7,USD
108196,2,P0224,10,31.9,319.0,USD
108197,1,P0172,10,39.0,390.0,EUR
108197,2,P0573,2,42.9,85.8,USD
108198,1,P0556,6,39.0,234.0,EUR
108198,2,P0042,5,1379.0,6895.0,EUR
108198,3,P0447,7,42.0,294.0,EUR
108198,4,P0131,9,17.6,158.4,USD
108199,1,P0582,5,44.0,220.0,EUR
108200,1,P0136,2,20.9,41.8,USD
108201,1,P0287,8,20.9,167.2,USD
108201,2,P0555,10,44.0,440.0,EUR
108202,1,P0055,3,299.0,897.0,EUR
108202,2,P0437,1,91.3,91.3,USD
108202,3,P0333,5,29.0,145.0,EUR
108203,1,P0105,6,29.0,174.0,EUR
108203,2,P0568,6,39.0,234.0,EUR
108203,3,P0256,8,34.0,272.0,EUR
108203,4,P0180,7,39.0,273.0,EUR
108204,1,P0492,9,37.4,336.6,USD
108205,1,P0444,6,12.1,72.6,USD
108205,2,P0466,5,44.0,220.0,EUR
108205,3,P0344,1,19.0,19.0,EUR
108206,1,P0008,8,1450.9,11607.2,USD
108206,2,P0059,2,1019.0,2038.0,EUR
108206,3,P0248,3,39.0,117.0,EUR
108206,4,P0099,5,319.0,1595.0,EUR
108207,1,P0622,8,29.0,232.0,EUR
108207,2,P0019,10,549.0,5490.0,EUR
108207,3,P0279,6,31.9,191.4,USD
108208,1,P0622,9,31.9,287.1,USD
108208,2,P0320,9,24.0,216.0,EUR
108208,3,P0393,9,34.0,306.0,EUR
108209,1,P0151,8,37.4,299.2,USD
108210,1,P0373,10,24.0,240.0,EUR
108210,2,P0021,2,829.0,1658.0,EUR
108210,3,P0460,10,48.4,484.0,USD
108211,1,P0004,6,1208.9,7253.4,USD
108211,2,P0179,3,29.0,87.0,EUR
108212,1,P0315,6,24.0,144.0,EUR
108212,2,P0020,8,735.9,5887.2,USD
108212,3,P0314,10,17.6,176.0,USD
108212,4,P0387,2,24.0,48.0,EUR
108213,1,P0480,6,29.0,174.0,EUR
108213,2,P0392,2,42.9,85.8,USD
108214,1,P0365,7,37.4,261.8,USD
108214,2,P0412,7,64.9,454.3,USD
108214,3,P0569,3,34.0,102.0,EUR
108214,4,P0588,10,31.9,319.0,USD
108215,1,P0497,7,39.0,273.0,EUR
108215,2,P0187,3,12.0,36.0,EUR
108215,3,P0027,3,1329.0,3987.0,EUR
108215,4,P0603,1,39.0,39.0,EUR
108215,5,P0393,5,34.0,170.0,EUR
108216,1,P0370,8,21.0,168.0,EUR
108216,2,P0203,7,37.4,261.8,USD
108217,1,P0082,2,999.0,1998.0,EUR
108217,2,P0160,9,21.0,189.0,EUR
108218,1,P0560,1,39.0,39.0,EUR
108218,2,P0319,1,34.0,34.0,EUR
108218,3,P0344,10,19.0,190.0,EUR
108218,4,P0355,5,14.0,70.0,EUR
108218,5,P0473,7,29.0,203.0,EUR
108219,1,P0115,2,34.0,68.0,EUR
108220,1,P0327,5,14.0,70.0,EUR
108220,2,P0227,7,19.0,133.0,EUR
108220,3,P0604,7,34.0,238.0,EUR
108221,1,P0408,4,109.0,436.0,EUR
108221,2,P0016,10,999.0,9990.0,EUR
108221,3,P0010,10,1399.0,13990.0,EUR
108221,4,P0435,10,42.9,429.0,USD
108222,1,P0558,4,37.4,149.6,USD
108222,2,P0478,2,44.0,88.0,EUR
108222,3,P0520,1,42.9,42.9,USD
108222,4,P0542,3,29.0,87.0,EUR
108223,1,P0249,3,34.0,102.0,EUR
108223,2,P0473,10,29.0,290.0,EUR
108223,3,P0075,3,529.0,1587.0,EUR
108223,4,P0039,6,1179.0,7074.0,EUR
108224,1,P0409,8,19.0,152.0,EUR
108224,2,P0621,1,39.0,39.0,EUR
108224,3,P0625,8,29.0,232.0,EUR
108224,4,P0222,1,37.4,37.4,USD
108224,5,P0502,9,29.0,261.0,EUR
108225,1,P0281,5,24.0,120.0,EUR
108225,2,P0622,6,29.0,174.0,EUR
108225,3,P0183,5,39.0,195.0,EUR
108225,4,P0079,10,449.0,4490.0,EUR
108225,5,P0626,1,31.9,31.9,USD
108226,1,P0364,3,34.0,102.0,EUR
108226,2,P0350,7,29.0,203.0,EUR
108227,1,P0314,5,16.0,80.0,EUR
108227,2,P0415,6,39.0,234.0,EUR
108227,3,P0235,8,24.0,192.0,EUR
108227,4,P0578,4,37.4,149.6,USD
108228,1,P0178,3,19.0,57.0,EUR
108229,1,P0193,3,19.0,57.0,EUR
108229,2,P0447,10,42.0,420.0,EUR
108230,1,P0604,3,34.0,102.0,EUR
108230,2,P0614,8,42.9,343.2,USD
108231,1,P0140,4,29.0,116.0,EUR
108231,2,P0226,1,19.0,19.0,EUR
108231,3,P0293,10,29.0,290.0,EUR
108232,1,P0194,9,19.0,171.0,EUR
108233,1,P0290,3,29.0,87.0,EUR
108234,1,P0495,5,39.0,195.0,EUR
108234,2,P0400,2,59.0,118.0,EUR
108235,1,P0438,1,10.0,10.0,EUR
108236,1,P0074,5,369.0,1845.0,EUR
108236,2,P0409,2,19.0,38.0,EUR
108236,3,P0318,8,31.9,255.2,USD
108236,4,P0203,7,37.4,261.8,USD
108236,5,P0038,10,1019.0,10190.0,EUR
108237,1,P0315,7,26.4,184.8,USD
108237,2,P0378,8,24.0,192.0,EUR
108237,3,P0007,1,1199.0,1199.0,EUR
108238,1,P0395,3,34.0,102.0,EUR
108239,1,P0417,8,53.9,431.2,USD
108239,2,P0200,8,42.9,343.2,USD
108239,3,P0608,7,31.9,223.3,USD
108239,4,P0471,7,44.0,308.0,EUR
108239,5,P0534,5,42.9,214.5,USD
108240,1,P0218,9,42.9,386.1,USD
108240,2,P0297,8,29.0,232.0,EUR
108240,3,P0313,6,12.0,72.0,EUR
108240,4,P0201,2,18.0,36.0,EUR
108241,1,P0280,10,20.9,209.0,USD
108241,2,P0100,2,419.0,838.0,EUR
108241,3,P0187,1,13.2,13.2,USD
108242,1,P0095,6,199.0,1194.0,EUR
108242,2,P0190,6,31.9,191.4,USD
108242,3,P0183,2,39.0,78.0,EUR
108243,1,P0132,10,23.1,231.0,USD
108243,2,P0524,4,39.0,156.0,EUR
108243,3,P0241,7,34.0,238.0,EUR
108244,1,P0259,1,24.0,24.0,EUR
108244,2,P0262,7,19.0,133.0,EUR
108245,1,P0283,8,39.0,312.0,EUR
108246,1,P0194,1,19.0,19.0,EUR
108246,2,P0190,1,29.0,29.0,EUR
108246,3,P0085,4,599.0,2396.0,EUR
108246,4,P0506,7,31.9,223.3,USD
108247,1,P0459,5,29.0,145.0,EUR
108247,2,P0302,9,42.9,386.1,USD
108247,3,P0412,9,59.0,531.0,EUR
108247,4,P0115,5,34.0,170.0,EUR
108248,1,P0246,6,34.0,204.0,EUR
108248,2,P0211,5,20.9,104.5,USD
108248,3,P0050,7,1010.9,7076.3,USD
108249,1,P0314,8,16.0,128.0,EUR
108249,2,P0237,1,20.9,20.9,USD
108250,1,P0582,1,48.4,48.4,USD
108250,2,P0619,6,39.0,234.0,EUR
108250,3,P0235,1,24.0,24.0,EUR
108250,4,P0179,8,29.0,232.0,EUR
108250,5,P0496,6,44.0,264.0,EUR
108251,1,P0198,7,31.9,223.3,USD
108251,2,P0273,3,34.0,102.0,EUR
108252,1,P0199,4,39.0,156.0,EUR
108252,2,P0549,7,34.0,238.0,EUR
108252,3,P0291,9,29.0,261.0,EUR
108252,4,P0088,5,649.0,3245.0,EUR
108252,5,P0515,1,44.0,44.0,EUR
108253,1,P0327,10,14.0,140.0,EUR
108253,2,P0200,9,39.0,351.0,EUR
108253,3,P0006,8,1379.0,11032.0,EUR
108253,4,P0424,4,45.0,180.0,EUR
108254,1,P0488,1,29.0,29.0,EUR
108254,2,P0278,9,26.4,237.6,USD
108254,3,P0308,10,24.0,240.0,EUR
108255,1,P0137,6,34.0,204.0,EUR
108256,1,P0127,6,19.0,114.0,EUR
108256,2,P0573,2,42.9,85.8,USD
108257,1,P0581,2,48.4,96.8,USD
108258,1,P0228,8,34.0,272.0,EUR
108258,2,P0264,2,26.4,52.8,USD
108259,1,P0390,8,39.0,312.0,EUR
108259,2,P0025,7,1153.9,8077.3,USD
108259,3,P0227,8,19.0,152.0,EUR
108260,1,P0258,10,21.0,210.0,EUR
108260,2,P0618,7,34.0,238.0,EUR
108261,1,P0058,9,899.0,8091.0,EUR
108262,1,P0083,8,1230.9,9847.2,USD
108262,2,P0207,5,26.4,132.0,USD
108262,3,P0436,9,42.9,386.1,USD
108263,1,P0045,4,829.0,3316.0,EUR
108264,1,P0622,4,31.9,127.6,USD
108264,2,P0344,2,19.0,38.0,EUR
108264,3,P0330,7,29.0,203.0,EUR
108264,4,P0003,1,1229.0,1229.0,EUR
108264,5,P0564,1,48.4,48.4,USD
108265,1,P0074,6,405.9,2435.4,USD
108265,2,P0454,9,62.0,558.0,EUR
108265,3,P0453,5,30.0,150.0,EUR
108265,4,P0226,8,19.0,152.0,EUR
108266,1,P0435,8,42.9,343.2,USD
108266,2,P0437,6,83.0,498.0,EUR
108266,3,P0082,3,999.0,2997.0,EUR
108266,4,P0046,1,699.0,699.0,EUR
108266,5,P0434,5,22.0,110.0,EUR
108267,1,P0194,10,19.0,190.0,EUR
108267,2,P0556,2,39.0,78.0,EUR
108268,1,P0111,2,24.0,48.0,EUR
108269,1,P0619,6,42.9,257.4,USD
108269,2,P0380,7,24.0,168.0,EUR
108270,1,P0601,1,39.0,39.0,EUR
108270,2,P0372,1,24.0,24.0,EUR
108271,1,P0192,5,42.9,214.5,USD
108271,2,P0007,2,1199.0,2398.0,EUR
108271,3,P0057,7,636.9,4458.3,USD
108272,1,P0293,2,29.0,58.0,EUR
108272,2,P0424,9,45.0,405.0,EUR
108272,3,P0508,3,29.0,87.0,EUR
108272,4,P0336,10,29.0,290.0,EUR
108273,1,P0123,9,20.9,188.1,USD
108273,2,P0547,8,39.0,312.0,EUR
108273,3,P0251,9,19.0,171.0,EUR
108274,1,P0374,8,24.0,192.0,EUR
108275,1,P0218,9,39.0,351.0,EUR
108275,2,P0210,4,26.4,105.6,USD
108275,3,P0397,4,15.4,61.6,USD
108275,4,P0313,6,12.0,72.0,EUR
108275,5,P0459,3,31.9,95.7,USD
108276,1,P0585,3,44.0,132.0,EUR
108276,2,P0408,2,119.9,239.8,USD
108277,1,P0365,7,34.0,238.0,EUR
108277,2,P0588,3,29.0,87.0,EUR
108277,3,P0320,4,26.4,105.6,USD
108278,1,P0424,4,45.0,180.0,EUR
108279,1,P0552,3,42.9,128.7,USD
108279,2,P0587,1,29.0,29.0,EUR
108279,3,P0050,2,1010.9,2021.8,USD
108279,4,P0493,8,48.4,387.2,USD
108280,1,P0006,6,1379.0,8274.0,EUR
108281,1,P0386,9,39.0,351.0,EUR
108281,2,P0356,3,14.0,42.0,EUR
108281,3,P0312,3,24.0,72.0,EUR
108282,1,P0473,9,31.9,287.1,USD
108282,2,P0581,5,44.0,220.0,EUR
108282,3,P0294,6,39.0,234.0,EUR
108282,4,P0186,9,39.0,351.0,EUR
108283,1,P0569,6,34.0,204.0,EUR
108283,2,P0336,6,29.0,174.0,EUR
108283,3,P0412,3,59.0,177.0,EUR
108283,4,P0421,5,69.0,345.0,EUR
108283,5,P0512,2,34.0,68.0,EUR
108284,1,P0107,1,26.4,26.4,USD
108284,2,P0221,2,34.0,68.0,EUR
108284,3,P0192,2,42.9,85.8,USD
108284,4,P0445,4,25.0,100.0,EUR
108285,1,P0626,6,31.9,191.4,USD
108285,2,P0223,1,34.0,34.0,EUR
108285,3,P0375,1,34.0,34.0,EUR
108285,4,P0382,1,20.9,20.9,USD
108286,1,P0242,10,37.4,374.0,USD
108286,2,P0408,1,109.0,109.0,EUR
108286,3,P0562,8,37.4,299.2,USD
108286,4,P0608,9,29.0,261.0,EUR
108287,1,P0481,6,44.0,264.0,EUR
108287,2,P0501,4,44.0,176.0,EUR
108287,3,P0464,3,39.0,117.0,EUR
108287,4,P0431,1,94.0,94.0,EUR
108288,1,P0425,4,80.0,320.0,EUR
108288,2,P0023,1,1019.0,1019.0,EUR
108288,3,P0029,4,1419.0,5676.0,EUR
108289,1,P0013,4,799.0,3196.0,EUR
108290,1,P0107,3,26.4,79.2,USD
108290,2,P0037,8,899.0,7192.0,EUR
108290,3,P0044,2,669.0,1338.0,EUR
108290,4,P0080,8,569.0,4552.0,EUR
108291,1,P0110,3,19.0,57.0,EUR
108292,1,P0180,5,39.0,195.0,EUR
108293,1,P0349,9,19.0,171.0,EUR
108293,2,P0347,2,34.0,68.0,EUR
108294,1,P0421,3,69.0,207.0,EUR
108295,1,P0562,7,37.4,261.8,USD
108295,2,P0509,7,37.4,261.8,USD
108295,3,P0076,5,1299.0,6495.0,EUR
108295,4,P0396,6,29.0,174.0,EUR
108296,1,P0566,9,31.9,287.1,USD
108296,2,P0589,5,39.0,195.0,EUR
108297,1,P0460,3,44.0,132.0,EUR
108297,2,P0032,8,569.0,4552.0,EUR
108297,3,P0425,4,80.0,320.0,EUR
108297,4,P0071,9,819.0,7371.0,EUR
108298,1,P0383,3,18.0,54.0,EUR
108298,2,P0331,8,19.0,152.0,EUR
108299,1,P0423,6,29.0,174.0,EUR
108300,1,P0498,2,44.0,88.0,EUR
108300,2,P0163,2,29.0,58.0,EUR
108301,1,P0150,5,31.9,159.5,USD
108301,2,P0417,10,53.9,539.0,USD
108301,3,P0509,8,34.0,272.0,EUR
108301,4,P0550,6,44.0,264.0,EUR
108301,5,P0178,5,20.9,104.5,USD
108302,1,P0084,4,1406.9,5627.6,USD
108302,2,P0001,9,1043.9,9395.1,USD
108302,3,P0172,6,42.9,257.4,USD
108302,4,P0204,9,29.0,261.0,EUR
108303,1,P0444,10,11.0,110.0,EUR
108303,2,P0168,6,19.0,114.0,EUR
108303,3,P0036,6,724.9,4349.4,USD
108303,4,P0524,10,39.0,390.0,EUR
108303,5,P0551,2,37.4,74.8,USD
108304,1,P0502,3,29.0,87.0,EUR
108304,2,P0513,7,34.0,238.0,EUR
108304,3,P0030,8,1736.9,13895.2,USD
108304,4,P0511,1,29.0,29.0,EUR
108304,5,P0277,6,39.0,234.0,EUR
108305,1,P0055,8,299.0,2392.0,EUR
108305,2,P0213,6,20.9,125.4,USD
108306,1,P0384,1,14.0,14.0,EUR
108307,1,P0297,7,31.9,223.3,USD
108307,2,P0084,2,1279.0,2558.0,EUR
108308,1,P0349,9,19.0,171.0,EUR
108308,2,P0459,3,29.0,87.0,EUR
108308,3,P0380,10,26.4,264.0,USD
108309,1,P0135,8,24.0,192.0,EUR
108309,2,P0120,5,29.0,145.0,EUR
108309,3,P0170,7,42.9,300.3,USD
108309,4,P0216,3,21.0,63.0,EUR
108309,5,P0544,5,44.0,220.0,EUR
108310,1,P0537,5,39.0,195.0,EUR
108310,2,P0127,5,19.0,95.0,EUR
108311,1,P0017,9,1119.0,10071.0,EUR
108311,2,P0479,10,34.0,340.0,EUR
108311,3,P0069,3,929.0,2787.0,EUR
108312,1,P0024,3,1179.0,3537.0,EUR
108313,1,P0209,2,42.9,85.8,USD
108313,2,P0268,6,29.0,174.0,EUR
108313,3,P0069,1,1021.9,1021.9,USD
108313,4,P0094,2,279.0,558.0,EUR
108314,1,P0266,8,20.9,167.2,USD
108315,1,P0467,1,34.0,34.0,EUR
108316,1,P0292,1,39.0,39.0,EUR
108316,2,P0024,7,1179.0,8253.0,EUR
108316,3,P0443,1,93.0,93.0,EUR
108317,1,P0540,9,29.0,261.0,EUR
108317,2,P0561,10,44.0,440.0,EUR
108318,1,P0432,10,13.0,130.0,EUR
108318,2,P0109,10,34.0,340.0,EUR
108319,1,P0043,3,549.0,1647.0,EUR
108319,2,P0339,5,29.0,145.0,EUR
108320,1,P0068,8,769.0,6152.0,EUR
108320,2,P0080,4,569.0,2276.0,EUR
108320,3,P0095,5,199.0,995.0,EUR
108320,4,P0508,1,29.0,29.0,EUR
108320,5,P0242,6,34.0,204.0,EUR
108321,1,P0061,6,499.0,2994.0,EUR
108321,2,P0110,9,19.0,171.0,EUR
108321,3,P0168,1,19.0,19.0,EUR
108322,1,P0457,3,98.0,294.0,EUR
108322,2,P0087,6,966.9,5801.4,USD
108322,3,P0299,1,13.2,13.2,USD
108323,1,P0474,3,48.4,145.2,USD
108323,2,P0105,9,31.9,287.1,USD
108323,3,P0220,9,24.0,216.0,EUR
108323,4,P0493,1,44.0,44.0,EUR
108323,5,P0448,1,46.2,46.2,USD
108324,1,P0283,8,39.0,312.0,EUR
108325,1,P0309,1,19.0,19.0,EUR
108325,2,P0493,6,44.0,264.0,EUR
108325,3,P0626,2,29.0,58.0,EUR
108325,4,P0445,1,25.0,25.0,EUR
108325,5,P0087,8,966.9,7735.2,USD
108326,1,P0209,4,39.0,156.0,EUR
108326,2,P0525,1,29.0,29.0,EUR
108327,1,P0137,2,34.0,68.0,EUR
108327,2,P0002,1,1069.0,1069.0,EUR
108328,1,P0243,6,14.0,84.0,EUR
108328,2,P0606,5,37.4,187.0,USD
108328,3,P0509,6,37.4,224.4,USD
108329,1,P0477,7,34.0,238.0,EUR
108329,2,P0520,1,42.9,42.9,USD
108329,3,P0523,6,37.4,224.4,USD
108330,1,P0584,2,44.0,88.0,EUR
108330,2,P0175,2,29.0,58.0,EUR
108330,3,P0012,1,1679.0,1679.0,EUR
108330,4,P0469,1,34.0,34.0,EUR
108331,1,P0214,6,29.0,174.0,EUR
108332,1,P0513,2,34.0,68.0,EUR
108333,1,P0496,4,48.4,193.6,USD
108333,2,P0452,4,27.0,108.0,EUR
108333,3,P0044,8,669.0,5352.0,EUR
108333,4,P0358,7,39.0,273.0,EUR
108333,5,P0133,6,19.0,114.0,EUR
108334,1,P0470,3,39.0,117.0,EUR
108334,2,P0270,5,29.0,145.0,EUR
108334,3,P0169,2,34.0,68.0,EUR
108335,1,P0013,4,799.0,3196.0,EUR
108335,2,P0332,3,39.0,117.0,EUR
108335,3,P0151,3,34.0,102.0,EUR
108335,4,P0058,10,899.0,8990.0,EUR
108335,5,P0297,3,29.0,87.0,EUR
108336,1,P0113,7,39.0,273.0,EUR
108336,2,P0212,4,19.0,76.0,EUR
108336,3,P0522,5,31.9,159.5,USD
108336,4,P0235,9,24.0,216.0,EUR
108337,1,P0512,9,34.0,306.0,EUR
108337,2,P0010,7,1399.0,9793.0,EUR
108337,3,P0578,2,34.0,68.0,EUR
108338,1,P0314,5,17.6,88.0,USD
108338,2,P0015,1,1186.9,1186.9,USD
108338,3,P0214,6,31.9,191.4,USD
108339,1,P0406,6,79.0,474.0,EUR
108339,2,P0522,8,31.9,255.2,USD
108339,3,P0525,8,31.9,255.2,USD
108339,4,P0184,5,24.0,120.0,EUR
108339,5,P0303,2,34.0,68.0,EUR
108340,1,P0441,6,39.6,237.6,USD
108340,2,P0501,5,44.0,220.0,EUR
108340,3,P0309,4,19.0,76.0,EUR
108341,1,P0255,8,42.9,343.2,USD
108341,2,P0543,2,48.4,96.8,USD
108341,3,P0232,6,34.0,204.0,EUR
108341,4,P0227,9,19.0,171.0,EUR
108342,1,P0535,10,29.0,290.0,EUR
108342,2,P0461,2,48.4,96.8,USD
108343,1,P0484,7,44.0,308.0,EUR
108343,2,P0386,9,39.0,351.0,EUR
108343,3,P0127,6,19.0,114.0,EUR
108344,1,P0617,9,42.9,386.1,USD
108344,2,P0536,8,29.0,232.0,EUR
108345,1,P0487,6,34.0,204.0,EUR
108345,2,P0055,4,328.9,1315.6,USD
108345,3,P0280,5,19.0,95.0,EUR
108346,1,P0621,9,39.0,351.0,EUR
108347,1,P0086,10,719.0,7190.0,EUR
108347,2,P0336,2,29.0,58.0,EUR
108348,1,P0588,4,29.0,116.0,EUR
108348,2,P0314,8,16.0,128.0,EUR
108348,3,P0346,9,29.0,261.0,EUR
108348,4,P0226,6,19.0,114.0,EUR
108348,5,P0626,3,31.9,95.7,USD
108349,1,P0119,1,34.0,34.0,EUR
108349,2,P0478,10,44.0,440.0,EUR
108350,1,P0468,8,48.4,387.2,USD
108350,2,P0054,8,679.0,5432.0,EUR
108350,3,P0190,6,29.0,174.0,EUR
108351,1,P0471,3,48.4,145.2,USD
108351,2,P0202,4,14.0,56.0,EUR
108352,1,P0256,8,34.0,272.0,EUR
108352,2,P0124,6,34.0,204.0,EUR
108353,1,P0542,3,29.0,87.0,EUR
108353,2,P0438,5,10.0,50.0,EUR
108353,3,P0138,8,29.0,232.0,EUR
108353,4,P0539,4,39.0,156.0,EUR
108353,5,P0592,4,34.0,136.0,EUR
108354,1,P0562,10,34.0,340.0,EUR
108354,2,P0485,4,34.0,136.0,EUR
108354,3,P0492,8,34.0,272.0,EUR
108354,4,P0173,7,12.0,84.0,EUR
108354,5,P0164,3,19.0,57.0,EUR
108355,1,P0166,8,19.0,152.0,EUR
108355,2,P0115,10,34.0,340.0,EUR
108355,3,P0492,7,34.0,238.0,EUR
108356,1,P0224,4,29.0,116.0,EUR
108356,2,P0240,9,34.0,306.0,EUR
108357,1,P0330,5,29.0,145.0,EUR
108357,2,P0328,4,12.0,48.0,EUR
108357,3,P0281,7,24.0,168.0,EUR
108357,4,P0246,7,34.0,238.0,EUR
108358,1,P0127,9,19.0,171.0,EUR
108358,2,P0492,3,34.0,102.0,EUR
108358,3,P0122,9,19.0,171.0,EUR
108359,1,P0097,9,273.9,2465.1,USD
108359,2,P0491,10,39.0,390.0,EUR
108360,1,P0481,1,44.0,44.0,EUR
108361,1,P0215,3,12.0,36.0,EUR
108361,2,P0360,1,29.0,29.0,EUR
108361,3,P0321,3,34.0,102.0,EUR
108361,4,P0294,4,42.9,171.6,USD
108361,5,P0071,2,819.0,1638.0,EUR
108362,1,P0353,5,31.9,159.5,USD
108362,2,P0286,1,23.1,23.1,USD
108362,3,P0011,3,1670.9,5012.7,USD
108362,4,P0520,4,39.0,156.0,EUR
108362,5,P0084,6,1279.0,7674.0,EUR
108363,1,P0177,10,31.9,319.0,USD
108363,2,P0066,5,679.0,3395.0,EUR
108363,3,P0164,2,19.0,38.0,EUR
108364,1,P0492,2,37.4,74.8,USD
108365,1,P0390,2,39.0,78.0,EUR
108365,2,P0500,2,29.0,58.0,EUR
108365,3,P0148,9,24.0,216.0,EUR
108365,4,P0442,5,41.0,205.0,EUR
108366,1,P0590,2,34.0,68.0,EUR
108367,1,P0330,2,29.0,58.0,EUR
108367,2,P0231,10,42.9,429.0,USD
108368,1,P0026,3,1169.0,3507.0,EUR
108368,2,P0125,10,39.0,390.0,EUR
108368,3,P0402,5,53.9,269.5,USD
108369,1,P0222,1,34.0,34.0,EUR
108369,2,P0441,4,39.6,158.4,USD
108370,1,P0555,9,44.0,396.0,EUR
108370,2,P0551,8,37.4,299.2,USD
